valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,type_local
845000.0,230,7,maison
203000.0,41,2,appartement
215000.0,48,3,maison
182500.0,69,4,maison
274700.0,78,5,maison
156000.0,35,1,appartement
124000.0,17,1,appartement
511500.0,59,3,appartement
310000.0,80,3,maison
506650.0,140,4,maison
272400.0,56,2,appartement
160000.0,34,3,appartement
279000.0,120,5,maison
283500.0,100,5,maison
257000.0,48,3,maison
185000.0,37,3,appartement
455000.0,100,4,maison
225000.0,51,3,appartement
298000.0,93,5,maison
1042000.0,82,3,appartement
200000.0,38,3,maison
640174.0000000001,75,3,appartement
288000.0,80,4,maison
350000.0,128,6,maison
245000.0,50,4,maison
264000.0,89,4,appartement
252000.0,90,4,maison
93000.0,45,4,appartement
144000.0,48,2,appartement
158000.0,65,3,appartement
54000.0,20,1,appartement
170000.0,60,3,maison
186000.0,50,2,maison
216580.0,98,5,maison
226000.0,36,2,appartement
447650.0,82,5,appartement
385100.0,54,2,appartement
870000.0,130,4,maison
245000.0,82,4,appartement
179000.0,56,3,appartement
235000.0,80,4,maison
133150.0,17,1,appartement
221700.0,70,1,maison
165000.0,51,3,maison
80000.0,26,1,appartement
314500.0,53,2,appartement
365000.0,64,3,appartement
344776.0,70,4,appartement
184000.0,75,4,appartement
525000.0,130,4,maison
363000.0,114,4,maison
746000.0,197,6,maison
289000.0,49,3,appartement
265000.0,80,2,maison
480000.0,70,4,maison
147000.0,60,3,maison
262000.0,94,5,maison
285000.0,80,5,maison
112000.0,48,2,appartement
225000.0,64,3,appartement
700000.0,83,3,maison
475000.0,168,7,maison
241000.0,46,1,appartement
209500.0,42,2,appartement
202000.0,32,2,appartement
123000.0,48,2,appartement
245000.0,88,5,maison
534000.0,108,4,maison
789000.0,155,6,maison
210000.0,80,4,maison
265000.0,104,6,maison
58000.0,28,1,appartement
130000.0,31,2,appartement
150000.0,30,2,appartement
329000.0,18,0,maison
702000.0,202,7,maison
125000.0,56,3,maison
227000.0,48,2,appartement
137000.0,30,1,appartement
205000.0,66,4,maison
98000.0,46,2,appartement
175000.0,50,3,appartement
220000.0,30,1,appartement
100000.0,28,2,appartement
205000.0,61,3,appartement
300000.0,70,4,maison
111000.0,48,2,maison
1350000.0,170,6,maison
1100000.0,72,3,maison
500000.0,55,3,maison
195000.0,82,4,appartement
120500.0,39,2,appartement
245000.0,55,3,appartement
180000.0,50,3,maison
280000.0,120,4,maison
320000.0,44,3,appartement
304723.0000000001,97,4,maison
495000.0,49,3,appartement
180000.0,35,2,appartement
339732.7,47,3,appartement
300000.0,96,4,maison
249900.0,35,1,appartement
228000.0,30,1,appartement
265000.0,17,2,maison
205800.0,24,1,appartement
348000.0,118,4,maison
254000.0,90,4,maison
115500.0,34,2,maison
285000.0,85,5,maison
112000.0,53,2,appartement
183600.0,71,3,maison
200000.0,29,2,appartement
215000.0,34,2,appartement
247720.0,48,2,appartement
235000.0,52,2,appartement
470000.0,50,3,appartement
834855.0,84,3,maison
553610.0,50,1,appartement
320000.0,130,4,maison
318000.0,88,5,maison
404628.0,56,3,appartement
247500.0,50,3,appartement
139000.0,47,3,appartement
96000.0,18,1,appartement
509105.0,58,2,appartement
339000.0,123,5,maison
182000.0,65,3,maison
285000.0,63,2,appartement
101500.0,24,2,appartement
145000.0,34,2,appartement
573900.0,68,3,appartement
120000.0,23,1,appartement
350000.0,83,4,appartement
365650.0,79,3,appartement
326850.0,68,3,appartement
310000.0,90,5,maison
298000.0,39,2,appartement
142000.0,29,1,appartement
256000.0,60,3,maison
327500.0,67,2,maison
109000.0,17,1,appartement
335000.0,63,3,appartement
238000.0,84,4,maison
213000.0,31,2,appartement
255000.0,46,2,appartement
195150.0,53,3,appartement
350000.0,124,6,maison
540000.0,114,5,maison
265780.0,74,4,appartement
330500.0,41,2,appartement
260000.0,80,5,maison
384000.0,84,4,maison
235000.0,34,2,maison
310000.0,40,2,appartement
360000.0,72,4,appartement
215000.0,60,3,appartement
325000.0,95,4,maison
220000.0,34,2,appartement
239000.0,37,2,appartement
1138000.0,140,7,maison
62000.0,18,1,appartement
1290000.0,200,6,maison
225000.0,75,3,maison
465500.0,109,5,maison
345500.0,44,3,appartement
932500.0,117,4,appartement
400150.0,133,4,maison
276300.0,68,4,appartement
364028.0,49,3,appartement
231000.0,40,2,appartement
129000.0,43,2,appartement
165000.0,74,3,appartement
183000.0,48,1,appartement
142000.0,46,2,appartement
181000.0,31,2,appartement
338700.0,111,6,maison
240000.0,83,4,maison
130000.0,41,2,appartement
142880.0,29,2,appartement
380000.0,58,3,maison
510000.0,72,3,appartement
150950.0,20,1,appartement
410000.0,95,4,maison
359500.0,81,5,maison
312300.0,80,4,maison
245000.0,86,4,maison
289000.0,100,4,maison
332990.0,53,4,maison
198000.0,75,4,maison
322000.0,123,6,maison
94000.0,43,2,appartement
355600.0,57,2,maison
279600.0,68,3,appartement
316000.0,136,5,maison
245000.0,28,1,appartement
402200.0,140,5,maison
285000.0,68,3,appartement
299000.0,118,5,maison
235000.0,72,4,maison
170000.0,31,2,appartement
160000.0,23,1,appartement
357000.0,98,5,maison
540000.0,89,4,appartement
115000.0,33,1,appartement
310000.0,101,5,maison
395600.0,150,6,maison
135000.0,36,2,appartement
280000.0,100,5,maison
364000.0,90,5,maison
540000.0,126,6,maison
106000.0,27,2,appartement
271860.0,42,2,appartement
450000.0,86,5,maison
280000.0,56,3,maison
482000.0,187,6,maison
500100.0,105,5,maison
118000.0,30,1,appartement
359000.0,80,4,maison
295000.0,86,4,maison
220000.0,83,4,maison
214285.0,42,2,appartement
251000.0,107,5,maison
120000.0,50,3,appartement
459100.0,90,5,maison
335000.0,42,3,maison
449720.0,50,3,maison
282000.0,59,4,maison
232000.0,91,4,maison
352000.0,120,5,maison
260000.0,60,4,maison
137500.0,24,1,appartement
140000.0,24,1,appartement
235450.0,59,1,appartement
306000.0,58,3,maison
538270.0,98,4,maison
232900.0,76,3,maison
313000.0,55,2,appartement
101000.0,35,2,maison
145500.0,67,3,appartement
215000.0,70,3,maison
390000.0,145,4,maison
245000.0,27,1,appartement
192500.0,64,3,appartement
257000.0,52,3,maison
152000.0,65,4,appartement
483000.0,200,8,maison
218000.0,47,3,maison
607990.0000000001,130,5,maison
527000.0,60,3,maison
524450.0,67,3,appartement
351800.0,88,5,maison
160000.0,65,4,appartement
1893000.0,160,6,appartement
250000.0,50,3,appartement
110000.0,47,3,maison
450000.0,70,4,maison
590000.0,111,5,maison
409000.0,72,4,appartement
255000.0,53,3,maison
164500.0,55,3,appartement
178000.0,67,3,appartement
208000.0,44,3,appartement
270000.0,65,4,maison
329000.0,75,4,maison
273500.0,82,3,maison
340000.0,89,4,maison
718500.0,88,4,appartement
155000.0,54,3,appartement
287000.0,98,5,maison
340000.0,92,4,appartement
395000.0,40,2,appartement
595000.0,114,5,maison
256300.0,51,3,appartement
745000.0,174,6,maison
129000.0,35,2,appartement
268100.0,66,3,appartement
250000.0,57,4,appartement
127500.0,13,1,appartement
245830.0,48,3,appartement
735200.0,170,7,maison
383500.0,149,4,maison
251750.0,40,3,appartement
65000.0,25,1,appartement
171000.0,19,1,appartement
147000.0,30,3,appartement
250000.0,44,3,appartement
230000.0,88,5,maison
350000.0,92,5,maison
107000.0,42,2,maison
335000.0,92,5,maison
318500.0,75,4,maison
370000.0,32,2,appartement
282000.0,79,4,maison
255000.0,45,2,maison
228000.0,73,4,maison
750000.0,140,4,maison
340000.0,97,4,maison
459000.0,138,7,maison
315000.0,98,6,maison
275000.0,135,5,maison
169000.0,77,2,maison
129200.0,20,1,appartement
244000.0,70,4,maison
1131250.0,91,4,appartement
92000.0,25,2,appartement
287000.0,74,5,maison
430000.0,63,3,appartement
307692.0,80,5,appartement
181962.0,30,2,appartement
231000.0,50,3,maison
204000.0,44,2,appartement
348820.0,104,5,maison
470000.0,52,3,appartement
364175.00000000006,97,4,maison
229000.0,55,2,maison
254350.0,55,2,maison
1700000.0,170,6,maison
225000.0,68,4,maison
1055000.0,125,5,maison
304000.0,106,4,maison
74000.0,26,1,appartement
370000.0,67,3,maison
139000.0,28,2,appartement
263000.0,70,4,maison
365000.0,122,4,maison
170000.0,71,4,maison
235000.0,85,5,maison
280000.0,89,4,maison
260000.0,60,3,maison
248000.0,98,4,maison
436800.0,138,5,maison
125000.0,58,4,appartement
247000.0,115,5,maison
300000.0,51,3,maison
298000.0,95,4,maison
104000.0,28,1,appartement
120000.0,36,1,appartement
465000.0,89,4,maison
220000.0,57,3,appartement
215000.0,36,1,appartement
149000.0,50,3,appartement
254950.0,75,4,appartement
1246300.0000000002,119,6,maison
500000.0,90,6,maison
130000.0,45,3,maison
135000.0,51,2,appartement
206000.0,103,6,maison
139000.0,54,2,appartement
285000.0,85,5,maison
335000.0,87,5,maison
38500.0,13,1,appartement
390000.0,121,6,maison
228000.0,109,5,appartement
289950.0,73,3,maison
175000.0,69,4,maison
265000.0,44,2,appartement
185000.0,73,3,maison
280000.0,80,4,maison
263000.0,55,2,appartement
373000.0,98,5,maison
520000.0,126,4,maison
205000.0,39,2,appartement
140000.0,59,3,appartement
388000.0,93,4,maison
137000.0,67,3,appartement
460000.0,163,5,maison
403000.0,58,3,appartement
187000.0,37,2,appartement
100000.0,20,1,appartement
145000.0,55,3,appartement
280000.0,92,4,maison
98000.0,30,1,appartement
95000.0,27,1,appartement
325000.0,110,5,maison
150000.0,29,2,appartement
120000.0,19,1,appartement
59000.0,23,1,appartement
303700.0,130,3,maison
195000.0,40,2,appartement
235000.0,91,5,maison
216000.0,85,3,maison
316300.0,84,3,maison
235000.0,110,6,maison
78000.0,18,1,appartement
100000.0,41,2,appartement
293000.0,99,4,maison
200000.0,57,3,maison
70000.0,32,1,appartement
318000.0,77,5,appartement
312000.0,52,3,maison
102000.0,39,3,appartement
332750.0,71,3,appartement
283100.0,89,4,maison
287000.0,84,4,maison
385000.0,91,6,maison
287000.0,40,2,appartement
411300.0,60,3,appartement
300000.0,83,4,maison
367000.0,88,4,maison
163000.0,28,2,appartement
225000.0,44,2,maison
160000.0,23,1,appartement
169100.0,78,4,appartement
215000.0,53,3,appartement
502000.0,71,4,appartement
80000.0,21,1,appartement
440000.0,97,3,maison
172000.0,27,1,appartement
324000.0,102,5,maison
277000.0,56,3,appartement
270000.0,77,4,maison
393240.0,61,3,appartement
88000.0,15,1,appartement
190000.0,44,2,appartement
167000.0,47,3,appartement
265000.0,70,3,maison
333000.0,96,5,maison
200000.0,26,2,appartement
389000.0,44,2,appartement
296200.0,44,2,appartement
399000.0,71,3,maison
200010.0,24,1,appartement
304000.0,110,4,maison
146000.0,39,3,appartement
245000.0,43,2,appartement
330000.0,31,2,appartement
205000.0,66,4,maison
144000.0,46,2,appartement
1010000.0,86,4,maison
425000.0,79,3,appartement
305000.0,63,4,maison
1223880.0,175,6,maison
545000.0,150,6,maison
355000.0,112,5,maison
1213500.0000000002,110,6,maison
345000.0,109,5,maison
389000.0,100,6,maison
290000.0,90,4,maison
360000.0,126,6,maison
332000.0,88,4,maison
100000.0,16,1,appartement
345500.0,90,5,maison
350000.0,87,3,maison
249000.0,103,6,maison
122000.0,50,3,appartement
143000.0,54,3,appartement
445000.0,103,5,appartement
377675.0,88,4,appartement
139000.0,55,3,appartement
97200.0,27,2,appartement
350000.0,105,6,maison
288000.0,72,4,maison
445000.0,63,3,maison
120000.0,23,1,appartement
270000.0,44,3,maison
167000.0,82,4,maison
280000.0,100,3,maison
125000.0,17,1,appartement
445000.0,96,4,maison
450000.0,90,3,maison
276350.0,96,4,maison
453000.0,90,3,appartement
215000.0,48,3,maison
147000.0,71,3,appartement
172920.0,53,3,maison
172000.0,65,3,appartement
263000.0,77,3,appartement
359039.00000000006,71,4,maison
327000.0,89,5,maison
245000.0,47,3,appartement
279000.0,79,5,maison
270000.0,38,2,appartement
281000.0,83,4,maison
532900.0,164,6,maison
155000.0,45,2,appartement
235098.0,28,2,appartement
218000.0,85,5,maison
620000.0,65,3,appartement
237000.0,101,5,maison
194900.0,59,4,maison
115500.0,49,2,appartement
120000.0,25,1,appartement
339200.0,90,3,maison
267000.0,51,3,maison
427450.0,154,4,maison
670000.0,90,4,maison
240000.0,47,2,appartement
252350.0,90,4,maison
390000.0,81,4,maison
151000.0,30,1,appartement
135000.0,39,1,appartement
471420.0,150,5,maison
275000.0,61,3,appartement
306600.0,102,5,maison
381000.0,126,5,maison
442750.0,127,6,maison
467175.0,131,5,maison
235000.0,72,2,maison
190000.0,24,1,maison
245000.0,30,1,maison
126796.0,45,2,appartement
255000.0,84,3,maison
47300.0,18,2,appartement
253000.0,62,3,maison
445000.0,35,2,appartement
385500.0,100,4,maison
105000.0,31,1,appartement
365000.0,85,4,maison
215600.0,40,2,appartement
63000.0,27,1,appartement
578000.0,161,7,maison
218000.0,40,2,maison
525000.0,143,5,maison
172500.0,49,3,appartement
161500.0,50,2,maison
288950.0,47,2,appartement
215000.0,74,3,appartement
131500.0,58,2,appartement
110000.0,34,2,appartement
243000.0,43,2,appartement
360000.0,59,3,appartement
210000.0,24,1,appartement
585000.0,115,4,maison
330300.0,88,5,maison
270000.0,69,3,maison
180000.0,43,1,appartement
158000.0,50,3,appartement
269350.0,51,2,appartement
415000.0,108,5,maison
120000.0,29,1,appartement
205000.0,45,4,maison
293000.0,57,3,appartement
178000.0,64,4,appartement
394150.0,65,4,appartement
234825.0,83,5,maison
305000.0,45,3,appartement
276000.0,55,3,maison
154000.0,41,3,appartement
262000.0,65,3,maison
195000.0,84,5,appartement
82000.0,15,1,appartement
395000.0,134,4,maison
280000.0,91,5,appartement
152940.0,68,4,appartement
266000.0,81,5,maison
249900.0,76,4,maison
145283.0,21,1,appartement
140000.0,29,2,appartement
258000.0,53,4,maison
178600.0,54,3,maison
155000.0,60,3,appartement
322500.0,70,4,maison
199000.0,70,3,appartement
237000.0,26,1,appartement
430000.0,178,7,maison
300000.0,85,3,maison
256000.0,103,5,maison
558315.0,84,4,appartement
170000.0,64,3,appartement
440000.0,85,4,maison
705000.0,83,5,maison
161000.0,27,1,appartement
261000.0,94,4,maison
135000.0,38,2,appartement
250950.0,52,3,appartement
784000.0,178,6,maison
1580000.0,201,6,maison
110000.0,40,2,appartement
197500.0,69,4,appartement
235000.0,74,4,appartement
630000.0,122,5,maison
237500.0,90,4,maison
935030.0,132,6,maison
212000.0,50,3,maison
280000.0,88,4,maison
237000.0,48,3,maison
204000.0,60,3,maison
318000.0,61,3,maison
355000.0,50,3,appartement
135000.0,56,2,appartement
139900.0,42,2,appartement
150000.0,64,3,maison
106000.0,41,2,appartement
304750.0,65,2,appartement
150000.0,40,3,maison
240000.0,45,3,maison
404500.0,100,4,maison
1015330.0,146,5,maison
704000.0,89,3,maison
340000.0,103,4,maison
119000.0,46,2,appartement
295000.0,114,6,maison
291000.0,39,2,appartement
643350.0000000001,206,7,maison
271200.0,49,3,maison
212000.0,45,3,maison
195000.0,65,5,maison
277000.0,106,5,maison
305000.0,41,2,appartement
290000.0,39,2,appartement
381260.0,130,6,maison
122000.0,42,2,appartement
173500.0,54,3,appartement
270000.0,91,4,maison
200000.0,30,1,appartement
85000.0,22,1,appartement
454450.0,152,6,maison
140000.0,30,1,appartement
216000.0,73,4,maison
92000.0,21,1,appartement
343000.0,63,3,appartement
142600.0,55,2,appartement
432000.0,107,5,maison
420000.0,84,4,maison
222570.0,107,4,maison
220000.0,100,3,appartement
230000.0,30,2,appartement
289000.0,56,2,appartement
184000.0,56,3,appartement
145000.0,44,3,appartement
105000.0,18,1,appartement
390000.0,95,5,maison
185000.0,30,2,appartement
91000.0,24,1,appartement
147000.0,25,1,appartement
301250.0,123,6,maison
348000.0,64,3,appartement
368400.0,50,2,appartement
316900.0,33,1,appartement
377100.0,52,3,appartement
208400.0,64,4,appartement
137500.0,22,1,appartement
583000.0,62,3,maison
200000.0,49,3,appartement
189000.0,70,3,maison
188000.0,35,2,appartement
702000.0,188,7,maison
290000.0,130,4,maison
400000.0,76,3,appartement
168000.0,26,1,appartement
162000.0,59,3,maison
520000.0,75,4,maison
196000.0,59,3,appartement
375860.0,85,4,maison
101000.0,45,2,appartement
530300.0,63,3,appartement
161000.0,24,1,appartement
290000.0,93,5,maison
179000.0,82,5,maison
196000.0,37,2,appartement
220000.0,65,3,appartement
537500.0,90,4,appartement
190000.0,56,3,appartement
142000.0,34,2,appartement
90000.0,34,2,appartement
135000.0,23,1,appartement
455000.0,42,2,appartement
425000.0,53,3,appartement
507500.0,169,8,maison
189000.0,21,1,appartement
338000.0,118,5,maison
489500.0,130,6,maison
367470.0,65,3,appartement
600500.0,62,3,appartement
237000.0,80,3,maison
431520.0,92,4,maison
658100.0,69,4,appartement
299000.0,80,5,maison
633400.0,100,3,appartement
93000.0,7,1,appartement
415000.0,40,1,appartement
335000.0,113,4,maison
312000.0,100,5,maison
205000.0,25,1,appartement
450000.0,167,5,maison
350000.0,97,4,maison
415000.0,60,3,maison
350000.0,62,3,appartement
148000.0,15,1,appartement
875000.0,75,4,appartement
2196300.0,251,6,maison
521899.22,85,3,appartement
491500.0,43,3,appartement
340000.0,105,4,maison
135000.0,20,1,appartement
342360.99999999994,87,4,maison
274000.0,90,4,maison
176000.0,38,2,appartement
152000.0,50,2,appartement
483000.0,100,3,maison
138000.0,60,3,maison
726140.0,244,7,maison
182000.0,75,4,appartement
105000.0,34,2,appartement
640000.0,155,9,maison
234500.0,88,5,maison
403000.0,96,4,maison
107510.0,22,1,appartement
366000.0,88,5,maison
296000.0,65,3,maison
445000.0,162,7,maison
520000.0,56,3,appartement
213000.0,70,4,maison
286000.0,72,3,maison
89000.0,27,2,appartement
155000.0,21,2,appartement
240300.0,21,2,appartement
273000.0,35,2,appartement
310000.0,43,2,appartement
275000.0,99,6,maison
285000.0,92,5,maison
229000.0,94,4,maison
174000.0,36,2,appartement
565240.0,77,4,appartement
241000.0,96,4,maison
262000.0,88,5,maison
32250.0,9,1,appartement
284880.0,31,2,appartement
82000.0,22,1,appartement
102000.0,38,1,appartement
250000.0,65,4,maison
156000.0,77,3,appartement
220000.0,51,4,maison
395200.0,96,5,maison
45000.0,15,1,appartement
327600.0,86,4,maison
697000.0,78,4,maison
128500.0,36,3,appartement
760000.0,93,4,maison
271500.0,72,3,appartement
180700.0,35,2,appartement
205000.0,55,2,appartement
109500.0,28,1,appartement
320000.0,83,3,maison
1234850.0,270,11,maison
120000.0,49,2,maison
235200.0,67,4,appartement
339398.0,80,4,appartement
50000.0,10,1,appartement
500000.0,80,3,maison
140000.0,30,1,maison
173000.0,58,3,appartement
368000.0,126,6,maison
221500.0,60,3,maison
96000.0,41,2,appartement
127000.0,34,1,appartement
137900.0,53,2,appartement
338000.0,140,5,maison
88000.0,28,1,appartement
500000.0,130,6,maison
245000.0,70,3,maison
226000.0,57,4,maison
175133.0,31,1,appartement
337000.0,53,2,maison
170000.0,74,4,appartement
500000.0,93,5,maison
580000.0,98,5,maison
315000.0,70,4,appartement
160000.0,57,4,appartement
758000.0,141,5,maison
365000.0,110,3,maison
680000.0,75,4,appartement
285000.0,36,2,appartement
325000.0,148,7,maison
880000.0,106,6,maison
155000.0,67,4,appartement
660000.0,72,4,maison
665000.0,127,5,maison
172000.0,68,4,appartement
810000.0,160,5,maison
207000.0,42,1,appartement
203000.0,62,3,appartement
322000.0,135,4,maison
430000.0,113,6,maison
153500.0,54,3,appartement
126000.0,45,3,maison
600000.0,80,4,maison
155000.0,63,3,maison
